item_id,group_id,conversation_id,test_fold
926:2:0,component-b64f60f8139d6323,926,4
9270:0:0,component-26f50026f2f256e0,9270,1
9271:0:0,component-6fbb07483f7ca842,9271,3
9272:0:0,component-95232d082aacc1ad,9272,3
9272:2:0,component-95232d082aacc1ad,9272,3
9273:0:0,component-f286d4757a07981b,9273,1
9274:0:0,component-598fba7cc509346d,9274,0
9275:0:0,component-6200187687b40733,9275,0
9276:0:0,component-075c988ed1809666,9276,0
9277:0:0,component-05b975445c40554d,9277,4
9278:0:0,component-2d4539817e39fd1f,9278,3
9279:0:0,component-0c2c538e1da6ef57,9279,3
927:0:0,component-501ea08657fc656a,927,0
9280:0:0,component-b29e2888a6a6c385,9280,1
9281:0:0,component-d8701af7cc75727b,9281,1
9282:0:0,component-c3acff79cf6a2c31,9282,2
9282:2:0,component-c3acff79cf6a2c31,9282,2
9282:4:0,component-c3acff79cf6a2c31,9282,2
9283:0:0,component-06ccdc74ef1ff5b0,9283,4
9283:0:1,component-06ccdc74ef1ff5b0,9283,4
9284:0:0,component-dfeee9f77366c3f2,9284,2
9285:0:0,component-6a181e6e13b71e4d,9285,4
9286:0:0,component-c3578751c93443a4,9286,2
9287:0:0,component-adebaaa17aac89f9,9287,2
9288:0:0,component-72122d670d21cc29,9288,2
9289:0:0,component-173d1de08075a98b,9289,2
928:0:0,component-5938c72832213b50,928,4
928:0:1,component-5938c72832213b50,928,4
9290:0:0,component-7e78a9b0c3508efa,9290,3
9291:0:0,component-e1141893d8c741b7,9291,4
9292:0:0,component-89b282af6efcd6d7,9292,0
9293:0:0,component-447b0930ceb9d02b,9293,1
9294:0:0,component-2d444b1b836bc723,9294,1
9294:2:0,component-2d444b1b836bc723,9294,1
9294:4:0,component-2d444b1b836bc723,9294,1
9294:6:0,component-2d444b1b836bc723,9294,1
9295:0:0,component-d212969a79ffe415,9295,1
9296:0:0,component-8388e4a788a822e4,9296,3
9297:0:0,component-31456d2b11dd1430,9297,1
9298:0:0,component-23d07a858a038fdd,9298,3
9298:2:0,component-23d07a858a038fdd,9298,3
9299:0:0,component-48b0b2c1fabcf4c4,9299,0
9299:2:0,component-48b0b2c1fabcf4c4,9299,0
9299:4:0,component-48b0b2c1fabcf4c4,9299,0
929:0:0,component-028b09aeb3aa1b1f,929,3
92:0:0,component-6b9e01e26fd54f79,92,0
92:2:0,component-6b9e01e26fd54f79,92,0
9300:0:0,component-d147a0abd6e9a6a8,9300,0
9301:0:0,component-51a8fc135d8316e9,9301,1
9302:0:0,component-a474b78014f6853e,9302,3
9303:1:0,component-c32abd738bd4ddcc,9303,2
9304:0:0,component-a9b42d94ab90e2fb,9304,2
9305:0:0,component-c51eadb6d2cf3018,9305,0
9306:0:0,component-2fd974943ee594b1,9306,1
9307:0:0,component-2dc2da0498685adb,9307,3
9308:0:0,component-2476722ff850ad94,9308,2
9309:0:0,component-87052a34483ecd71,9309,4
930:0:0,component-5f7af6e4f196ea31,930,1
9310:0:0,component-a69571e6b12d9355,9310,0
9311:0:0,component-6d649194d80b5a8c,9311,0
9312:0:0,component-7ef17a8be245fb17,9312,4
9312:2:0,component-7ef17a8be245fb17,9312,4
9313:0:0,component-7cdae13a908296c9,9313,3
9313:2:0,component-7cdae13a908296c9,9313,3
9314:0:0,component-28a2b55ed8b2f447,9314,4
9315:0:0,component-8bc8c35979227015,9315,3
9316:0:0,component-419e265720f21e0b,9316,2
9317:0:0,component-2930231837c6ceaa,9317,4
9318:0:0,component-4f0540fd65025444,9318,3
9318:2:0,component-4f0540fd65025444,9318,3
9319:0:0,component-0704498aa9e8e4ac,9319,2
931:0:0,component-4aedc897776e534d,931,1
9320:0:0,component-68fce7b8e3c63d79,9320,2
9321:0:0,component-62ba4e852d08657e,9321,0
9321:2:0,component-62ba4e852d08657e,9321,0
9321:4:0,component-62ba4e852d08657e,9321,0
9322:0:0,component-70856f40828a3082,9322,4
9323:1:0,component-a3dac62b3835f028,9323,3
9325:0:0,component-c231dd02ffcf098d,9325,4
9326:0:0,component-cfa1daa71810c69d,9326,1
9327:0:0,component-f0772f1898fb1121,9327,3
9327:2:0,component-f0772f1898fb1121,9327,3
9328:0:0,component-da56587565306770,9328,1
9329:0:0,component-790d665066db3a1b,9329,2
9329:2:0,component-790d665066db3a1b,9329,2
932:0:0,component-9d5ecefbaa40aae1,932,0
9330:0:0,component-479376771c18a826,9330,2
9331:0:0,component-bba2f2e8fbe00b58,9331,4
9332:0:0,component-ffd6c419e7158656,9332,4
9332:2:0,component-ffd6c419e7158656,9332,4
9333:0:0,component-a3c48aa486d1500e,9333,3
9333:2:0,component-a3c48aa486d1500e,9333,3
9334:0:0,component-f1f756351c9d1f97,9334,2
9335:0:0,component-b42683818efc5a01,9335,2
9336:0:0,component-a8dfe8f7b060196f,9336,0
9337:0:0,component-083d5842bfd6a738,9337,1
9338:0:0,component-2a0b59db74bd2808,9338,4
9338:2:0,component-2a0b59db74bd2808,9338,4
9339:0:0,component-7c362a4f462a8136,9339,2
9339:2:0,component-7c362a4f462a8136,9339,2
933:0:0,component-25ebf0ca16b2901c,933,2
933:2:0,component-25ebf0ca16b2901c,933,2
9340:0:0,component-99f655877394970e,9340,2
9340:2:0,component-99f655877394970e,9340,2
9341:0:0,component-813fe467a472549d,9341,0
9342:0:0,component-df588a3e010d2134,9342,2
9343:0:0,component-8e04cbfabdd456de,9343,4
9344:0:0,component-fb654c009f0e0e88,9344,0
9345:0:0,component-9b769b62e8c59aaa,9345,0
9346:0:0,component-bc6906a91bd0d68f,9346,0
9347:0:0,component-caac87545d812422,9347,4
9348:0:0,component-dec8a25a739b4790,9348,1
9349:0:0,component-725a90497e50fa81,9349,2
934:0:0,component-6d8a499dadbc6fbd,934,0
934:2:0,component-6d8a499dadbc6fbd,934,0
934:4:0,component-6d8a499dadbc6fbd,934,0
934:6:0,component-6d8a499dadbc6fbd,934,0
934:8:0,component-6d8a499dadbc6fbd,934,0
9350:0:0,component-81b0c053319bd619,9350,3
9350:2:0,component-81b0c053319bd619,9350,3
9351:0:0,component-592013c1c4b4990c,9351,1
9352:0:0,component-d0e5116abc52c388,9352,3
9353:0:0,component-cc545dae653f6e24,9353,0
9354:0:0,component-c8f976c4e7542684,9354,0
9355:0:0,component-4bd405dfd3a4ffca,9355,0
9355:2:0,component-4bd405dfd3a4ffca,9355,0
9356:0:0,component-e1cd122037c8cc06,9356,1
9356:2:0,component-e1cd122037c8cc06,9356,1
9357:1:0,component-da7fd6fd6cd23c02,9357,2
9357:3:0,component-da7fd6fd6cd23c02,9357,2
9358:0:0,component-053162b14936d158,9358,1
9359:0:0,component-6a1110fdccf7f653,9359,2
9359:2:0,component-6a1110fdccf7f653,9359,2
935:0:0,component-7e4891a34ce9f876,935,4
9360:0:0,component-b2386a884cf7b992,9360,3
9360:2:0,component-b2386a884cf7b992,9360,3
9360:2:1,component-b2386a884cf7b992,9360,3
9360:4:0,component-b2386a884cf7b992,9360,3
9361:0:0,component-3efe92f109544805,9361,2
9362:0:0,component-aea723fd4e14642c,9362,2
9362:0:1,component-aea723fd4e14642c,9362,2
9362:0:2,component-aea723fd4e14642c,9362,2
9363:0:0,component-d24f6e80d615c0ba,9363,3
9364:0:0,component-21e6d40edb33e88f,9364,0
9365:0:0,component-a03e5583cd06e7a2,9365,2
9365:10:0,component-a03e5583cd06e7a2,9365,2
9365:2:0,component-a03e5583cd06e7a2,9365,2
9365:4:0,component-a03e5583cd06e7a2,9365,2
9365:6:0,component-a03e5583cd06e7a2,9365,2
9365:8:0,component-a03e5583cd06e7a2,9365,2
9366:0:0,component-aa60eed757a29e38,9366,4
9366:2:0,component-aa60eed757a29e38,9366,4
9367:0:0,component-cde7a4d15fba494b,9367,3
9368:0:0,component-fd9115d486c11a66,9368,1
9369:0:0,component-2550d9454374640b,9369,3
936:0:0,component-4627f987c547c8f7,936,0
9370:0:0,component-f4c27cf2d9513561,9370,2
9371:0:0,component-10d1b8b2174ef81f,9371,2
9372:0:0,component-4ee84f7cfb2f5c2e,9372,3
9373:0:0,component-54dd3bdfb23004cf,9373,2
9373:2:0,component-54dd3bdfb23004cf,9373,2
9374:0:0,component-3c47678ffa617a72,9374,1
9375:0:0,component-ba2ccaac5c7b31c1,9375,3
9376:0:0,component-d67fc07be55c4cbf,9376,4
9377:0:0,component-415897e3ccf32366,9377,0
9378:0:0,component-f2b001f33fa5a073,9378,2
9379:0:0,component-b37422c913326547,9379,3
937:0:0,component-ffc8b65df99509bb,937,0
9380:1:0,component-6b4fdd81b736d035,9380,3
9380:3:0,component-6b4fdd81b736d035,9380,3
9381:0:0,component-b6f7c3868728f72b,9381,3
9381:2:0,component-b6f7c3868728f72b,9381,3
9381:4:0,component-b6f7c3868728f72b,9381,3
9382:0:0,component-f606cd04e1aa5691,9382,4
9383:0:0,component-4b0a1b941217a7d0,9383,4
9384:0:0,component-99985db7485a249c,9384,1
9384:2:0,component-99985db7485a249c,9384,1
9385:1:0,component-163dfcd046e079fd,9385,2
9386:0:0,component-6527f7b868980b41,9386,3
9386:2:0,component-6527f7b868980b41,9386,3
9387:0:0,component-6b72fc159ca72304,9387,2
9388:0:0,component-1cdeb94433644044,9388,2
9389:0:0,component-d4d0a079aee7b08e,9389,3
938:0:0,component-2a01eb23cb98a144,938,0
9390:0:0,component-be720bfea9bc38d8,9390,1
9390:0:1,component-be720bfea9bc38d8,9390,1
9390:2:0,component-be720bfea9bc38d8,9390,1
9391:0:0,component-d1a8f5674a2adef6,9391,3
9392:0:0,component-4d7c1a473260803c,9392,4
9393:0:0,component-7927cefb23309b93,9393,4
9393:2:0,component-7927cefb23309b93,9393,4
9394:0:0,component-698bfa36c6b5374f,9394,4
9394:2:0,component-698bfa36c6b5374f,9394,4
9395:0:0,component-573ffaed790771ff,9395,1
9396:0:0,component-33cda0da8fcddaeb,9396,1
9397:0:0,component-cbf007ed1c9df2c6,9397,4
9397:2:0,component-cbf007ed1c9df2c6,9397,4
9397:4:0,component-cbf007ed1c9df2c6,9397,4
9398:0:0,component-eef28aa9b8db41d4,9398,2
9399:0:0,component-3198a33eb1d8aaf4,9399,1
939:0:0,component-0779aed12ec4fabd,939,1
93:0:0,component-6c88548553313d4c,93,1
93:2:0,component-6c88548553313d4c,93,1
9400:0:0,component-677b4efdf0625d6e,9400,0
9401:0:0,component-ead97fbb25d2590c,9401,2
9402:0:0,component-1b37f49bc6a05981,9402,3
9403:0:0,component-78909699b8f99cc9,9403,1
9404:0:0,component-1b5e4a864c7bf6fe,9404,3
9404:0:1,component-1b5e4a864c7bf6fe,9404,3
9405:0:0,component-e48cfcdce0ea75d6,9405,0
9406:0:0,component-20dc8b905ecad6bf,9406,3
9406:2:0,component-20dc8b905ecad6bf,9406,3
9407:0:0,component-3c01c2e978ae836b,9407,1
9408:0:0,component-aeab10974eab79c3,9408,2
9408:2:0,component-aeab10974eab79c3,9408,2
9409:0:0,component-09b2eb17d150e1ed,9409,0
940:0:0,component-af3a89c0d739bb76,940,0
9411:0:0,component-27694aedcf55230e,9411,0
9412:0:0,component-603e01fbbc9f19bb,9412,4
9412:2:0,component-603e01fbbc9f19bb,9412,4
9413:0:0,component-95d4beefbbabed12,9413,4
9414:0:0,component-5a49aac4490a1b3f,9414,1
9415:0:0,component-59029760142d06ae,9415,0
9416:0:0,component-396b857bd7329bad,9416,0
9417:0:0,component-49cee7f576fd2f15,9417,3
9418:0:0,component-804fe79b844b47b3,9418,0
9419:0:0,component-4fcb8be926646fba,9419,0
9419:2:0,component-4fcb8be926646fba,9419,0
941:0:0,component-a5fa78981193f281,941,2
9420:0:0,component-a60a86b84f24580a,9420,3
9420:2:0,component-a60a86b84f24580a,9420,3
9421:0:0,component-8a3380978968bbe7,9421,1
9422:0:0,component-f2b27bd229912940,9422,0
9422:2:0,component-f2b27bd229912940,9422,0
9422:2:1,component-f2b27bd229912940,9422,0
9422:4:0,component-f2b27bd229912940,9422,0
9423:0:0,component-86b011afa1d3a948,9423,1
9424:0:0,component-531304967d849683,9424,1
9425:0:0,component-6f5d09560f7baece,9425,2
9426:0:0,component-01e93a187a4bc82e,9426,1
9427:0:0,component-43a95f48190b6d81,9427,1
9428:0:0,component-281483459a34ed8a,9428,4
9428:2:0,component-281483459a34ed8a,9428,4
9429:0:0,component-3c80bf02bb17ab05,9429,2
942:0:0,component-d6e40d0e451f5b92,942,4
9430:0:0,component-0a358cd2084b1333,9430,3
9431:0:0,component-6a592834f831c07c,9431,4
9432:0:0,component-5494b24ea8490cf6,9432,0
9432:2:0,component-5494b24ea8490cf6,9432,0
9433:0:0,component-0a575161b6139a05,9433,4
9434:0:0,component-1cf72f6fd3eb7a06,9434,2
9435:0:0,component-0ea6b64fadaf8e18,9435,1
9435:2:0,component-0ea6b64fadaf8e18,9435,1
9436:0:0,component-a302dd78550012ae,9436,0
9437:0:0,component-7037f1e0d71c6ecd,9437,0
9438:0:0,component-16f57fed9d7086bd,9438,2
9439:0:0,component-9029d25c9d8e22e8,9439,0
9439:2:0,component-9029d25c9d8e22e8,9439,0
943:0:0,component-77464dcd0ce2b933,943,0
9440:0:0,component-12af7a01d741d016,9440,2
9440:0:1,component-12af7a01d741d016,9440,2
9440:0:2,component-12af7a01d741d016,9440,2
9441:0:0,component-4b4940ceb8a926c4,9441,1
9442:0:0,component-792d07fb785ac843,9442,0
9442:2:0,component-792d07fb785ac843,9442,0
9443:0:0,component-63d45729cfab6ad1,9443,3
9443:2:0,component-63d45729cfab6ad1,9443,3
9443:4:0,component-63d45729cfab6ad1,9443,3
9444:0:0,component-8378748d01551c7f,9444,4
9445:0:0,component-2753b4b6cf25f1ad,9445,1
9445:2:0,component-2753b4b6cf25f1ad,9445,1
9446:0:0,component-1fe61788fb318b8c,9446,2
9446:10:0,component-1fe61788fb318b8c,9446,2
9446:12:0,component-1fe61788fb318b8c,9446,2
9446:14:0,component-1fe61788fb318b8c,9446,2
9446:16:0,component-1fe61788fb318b8c,9446,2
9446:18:0,component-1fe61788fb318b8c,9446,2
9446:20:0,component-1fe61788fb318b8c,9446,2
9446:22:0,component-1fe61788fb318b8c,9446,2
9446:2:0,component-1fe61788fb318b8c,9446,2
9446:4:0,component-1fe61788fb318b8c,9446,2
9446:6:0,component-1fe61788fb318b8c,9446,2
9446:8:0,component-1fe61788fb318b8c,9446,2
9447:0:0,component-59d9c43d8d0f740e,9447,2
9448:0:0,component-56b37d8841407edf,9448,0
9449:0:0,component-76bb7860e4c4233f,9449,4
9449:2:0,component-76bb7860e4c4233f,9449,4
944:0:0,component-987d4e2371c6fdc3,944,3
944:2:0,component-987d4e2371c6fdc3,944,3
944:2:1,component-987d4e2371c6fdc3,944,3
944:2:2,component-987d4e2371c6fdc3,944,3
9450:0:0,component-cf3f45e0367a3edb,9450,4
9451:0:0,component-16b9ed0458e5f1d1,9451,3
9452:0:0,component-437f5ae857c40c45,9452,0
9452:2:0,component-437f5ae857c40c45,9452,0
9452:4:0,component-437f5ae857c40c45,9452,0
9452:6:0,component-437f5ae857c40c45,9452,0
9453:0:0,component-ff19cc6500b83e05,9453,0
9453:2:0,component-ff19cc6500b83e05,9453,0
9454:0:0,component-38ce50693e8f024a,9454,0
9455:0:0,component-21fa6d43c5848760,9455,4
9456:0:0,component-654c60e010ee8851,9456,3
9457:0:0,component-742db1419db412c9,9457,1
9458:0:0,component-c182885fcbcb1cef,9458,1
9459:0:0,component-b370073a7bbb8aec,9459,4
945:0:0,component-acf7c2655e0b182f,945,4
9460:0:0,component-bc95d17a95882201,9460,3
9461:0:0,component-231c2821120fa6dd,9461,4
9462:0:0,component-9e412cff44c7093a,9462,4
9462:0:1,component-9e412cff44c7093a,9462,4
9463:0:0,component-17f2aad2542b5aea,9463,1
9463:0:1,component-17f2aad2542b5aea,9463,1
9464:0:0,component-86512e2eda015c0e,9464,4
9465:0:0,component-66efcd5d16f5ece5,9465,1
9466:0:0,component-4fff47682f0a9b7d,9466,1
9467:0:0,component-768953d4bebc0fb6,9467,2
9467:2:0,component-768953d4bebc0fb6,9467,2
9467:4:0,component-768953d4bebc0fb6,9467,2
9467:4:1,component-768953d4bebc0fb6,9467,2
9467:6:0,component-768953d4bebc0fb6,9467,2
9468:0:0,component-6d8a499dadbc6fbd,9468,0
9468:2:0,component-6d8a499dadbc6fbd,9468,0
9469:0:0,component-4e08b3d6c713c8f9,9469,2
946:0:0,component-22ca983ff8ed86c7,946,3
9470:0:0,component-288e52da559e123a,9470,1
9471:0:0,component-7f4296fd129ba1d5,9471,0
9472:0:0,component-752bca4a7ad29d47,9472,4
9473:0:0,component-8a52832f72f43d6a,9473,4
9474:0:0,component-40ece1afbd94f792,9474,3
9475:0:0,component-584897c7384b952e,9475,0
9476:0:0,component-71a1c86979bbe90b,9476,4
9477:0:0,component-12af7a01d741d016,9477,2
9477:2:0,component-12af7a01d741d016,9477,2
9477:4:0,component-12af7a01d741d016,9477,2
9477:6:0,component-12af7a01d741d016,9477,2
9478:0:0,component-9475f3ec099de1c9,9478,1
9479:0:0,component-5d9e8d2ea3692d7d,9479,1
947:0:0,component-7814244d90d61c78,947,4
9480:0:0,component-7beef8897db9ade7,9480,0
9481:0:0,component-ed8d097b4b9707f7,9481,4
9482:0:0,component-b35c5d8dd6f25f64,9482,2
9483:1:0,component-3a5326ba7a508a4b,9483,3
9484:0:0,component-7282fae8a4fead9c,9484,4
9484:2:0,component-7282fae8a4fead9c,9484,4
9484:4:0,component-7282fae8a4fead9c,9484,4
9485:0:0,component-c1e635d777e5b532,9485,3
9486:0:0,component-ce507c8723a1b756,9486,0
9487:0:0,component-ed13dbdffb427ba0,9487,1
9487:2:0,component-ed13dbdffb427ba0,9487,1
9487:4:0,component-ed13dbdffb427ba0,9487,1
9488:0:0,component-9f0f718e6bd2d881,9488,1
9489:0:0,component-2ba6e6e49e76ba17,9489,0
948:0:0,component-a64fe1e6fe384480,948,3
9490:0:0,component-c00865d02d3c223f,9490,1
9491:1:0,component-7b37beab073792c4,9491,1
9492:0:0,component-074bff2c087e254a,9492,3
9493:0:0,component-5dab2aa67b5c030a,9493,0
9494:0:0,component-24ff26ddc7c1e735,9494,0
9495:0:0,component-f3a08b161d958a15,9495,2
9496:0:0,component-f4b2f750d8fb1483,9496,3
9496:2:0,component-f4b2f750d8fb1483,9496,3
9497:0:0,component-13eae1a3bf10660c,9497,1
9498:0:0,component-e217c5cccab033b1,9498,2
9498:2:0,component-e217c5cccab033b1,9498,2
9498:4:0,component-e217c5cccab033b1,9498,2
9499:0:0,component-0963f87e576eed8d,9499,3
949:1:0,component-8819571662d1cc79,949,4
94:0:0,component-b580f0e233e9d69c,94,0
94:2:0,component-b580f0e233e9d69c,94,0
9500:0:0,component-09960879e6bb8fc2,9500,4
9500:2:0,component-09960879e6bb8fc2,9500,4
9500:4:0,component-09960879e6bb8fc2,9500,4
9501:0:0,component-085609f4ec180a9e,9501,4
9502:0:0,component-2b5ecd383bd673ed,9502,0
9503:0:0,component-2f818f753d2e75d6,9503,2
9504:0:0,component-9b084064c3c0b8e5,9504,4
9504:2:0,component-9b084064c3c0b8e5,9504,4
9504:4:0,component-9b084064c3c0b8e5,9504,4
9505:0:0,component-c43d3648185bd5ab,9505,0
9506:0:0,component-d70047752f893496,9506,3
9506:2:0,component-d70047752f893496,9506,3
9506:4:0,component-d70047752f893496,9506,3
9507:0:0,component-28cd1e33ff928df1,9507,3
9507:2:0,component-28cd1e33ff928df1,9507,3
9508:0:0,component-fdfc15ed2465ab14,9508,4
9509:0:0,component-90ae30736453fdbb,9509,0
950:0:0,component-8fc5c25c50c85930,950,1
9510:0:0,component-2ddbe68bd2c16894,9510,0
9511:0:0,component-3e2429bd27a991b1,9511,2
9512:1:0,component-6322818a847b3c85,9512,4
9513:0:0,component-fa6a166aad45c24b,9513,0
9513:2:0,component-fa6a166aad45c24b,9513,0
9514:0:0,component-6bdd5c701bed3cd6,9514,1
9515:0:0,component-ac1b21b04e2013ea,9515,0
9516:0:0,component-6d119abd7dc58b83,9516,1
9516:2:0,component-6d119abd7dc58b83,9516,1
9516:4:0,component-6d119abd7dc58b83,9516,1
9517:0:0,component-06be606e978820e2,9517,0
9518:0:0,component-c4e9401db10584a9,9518,4
9518:2:0,component-c4e9401db10584a9,9518,4
9518:4:0,component-c4e9401db10584a9,9518,4
9519:0:0,component-f24efd0058288238,9519,2
951:0:0,component-d212969a79ffe415,951,1
9520:0:0,component-ec96e84d3ae37e72,9520,1
9521:0:0,component-3035fdce93059a6c,9521,2
9522:0:0,component-35b29ba9c618d2eb,9522,1
9523:0:0,component-0b35903b33eef86b,9523,0
9524:0:0,component-f3b435b8788d5540,9524,3
9525:0:0,component-ef615d72e30703e6,9525,4
9526:0:0,component-f5d4299b5cfe7ce5,9526,2
9527:0:0,component-4b4c44bc32685d4a,9527,4
9527:2:0,component-4b4c44bc32685d4a,9527,4
9528:0:0,component-c5e41305b1af93a8,9528,3
9528:2:0,component-c5e41305b1af93a8,9528,3
9529:0:0,component-bbfddcc984edbe9d,9529,0
952:0:0,component-b0d4e907f20b65cf,952,2
9530:0:0,component-81a563fcec6776b6,9530,2
9531:1:0,component-e46a70f1e145b050,9531,2
9532:0:0,component-dac0aeb66813a777,9532,1
9533:0:0,component-2f70caa78be3bb70,9533,1
9533:2:0,component-2f70caa78be3bb70,9533,1
9534:0:0,component-fd2aafbc49d847bb,9534,0
9535:0:0,component-4764dd406e7f6a0a,9535,4
9536:0:0,component-8b6cb8b90787db0e,9536,3
9537:0:0,component-12122b776a9293a4,9537,4
9538:0:0,component-7b8843029579cacb,9538,0
9538:2:0,component-7b8843029579cacb,9538,0
9539:0:0,component-0ddad75855095761,9539,1
953:0:0,component-96f61064ca1641b1,953,1
9540:0:0,component-5e3c31bde8457482,9540,1
9541:0:0,component-b031b6bf3f9e5099,9541,0
9541:0:1,component-b031b6bf3f9e5099,9541,0
9542:0:0,component-4366181ef60d9c3f,9542,2
9543:0:0,component-3bd7c41ca222f31e,9543,3
9544:0:0,component-b59f7059e0c1dbd3,9544,2
9544:0:1,component-b59f7059e0c1dbd3,9544,2
9544:0:2,component-b59f7059e0c1dbd3,9544,2
9545:0:0,component-90b5cccca24f6c11,9545,0
9546:0:0,component-ae64d4382cada076,9546,3
9547:0:0,component-8b41171c2b79a903,9547,2
9547:2:0,component-8b41171c2b79a903,9547,2
9548:0:0,component-849a67fdf7487dc2,9548,2
9549:0:0,component-5f47f0cee568e6a3,9549,4
9549:2:0,component-5f47f0cee568e6a3,9549,4
954:0:0,component-0c0118cda98c7626,954,1
9550:0:0,component-d216072d57b0e4f6,9550,0
9551:0:0,component-1d4cafb0ead8e810,9551,4
9552:0:0,component-e1dd5458a7b8369d,9552,1
9553:0:0,component-2d196096f9952671,9553,0
9554:0:0,component-a18ecee9ddf9e5b4,9554,4
9555:0:0,component-ff0852b354ee1094,9555,1
9555:2:0,component-ff0852b354ee1094,9555,1
9555:4:0,component-ff0852b354ee1094,9555,1
9556:0:0,component-209802dddccb00eb,9556,4
9557:0:0,component-c18abe67f3543ae7,9557,2
9558:0:0,component-9deaa0015e1b2c92,9558,2
9559:0:0,component-38a58669877ddd3f,9559,1
9559:0:1,component-38a58669877ddd3f,9559,1
9559:2:0,component-38a58669877ddd3f,9559,1
955:0:0,component-069ab71590fb0286,955,3
9560:0:0,component-95b61cafc3b4c83d,9560,4
9561:0:0,component-d03c3ed7583a0224,9561,0
9562:0:0,component-46d676597e79493d,9562,4
9563:0:0,component-677ca122069ad2b8,9563,2
9564:0:0,component-42927fad30dbd2ec,9564,4
9564:2:0,component-42927fad30dbd2ec,9564,4
9565:0:0,component-0350c85337fe9806,9565,1
9566:0:0,component-2916a7e1e7b9cc1e,9566,1
9567:0:0,component-2cd792eb789805cc,9567,3
9568:0:0,component-23fbcb0c8fb95c47,9568,1
9568:0:1,component-23fbcb0c8fb95c47,9568,1
9568:2:0,component-23fbcb0c8fb95c47,9568,1
9569:0:0,component-08a17f3f4ce73e35,9569,1
9569:2:0,component-08a17f3f4ce73e35,9569,1
956:0:0,component-0edc5a4defc0d43d,956,1
9570:0:0,component-4a98af936fc7bd32,9570,0
9571:0:0,component-65db143c2d01714d,9571,0
9572:0:0,component-1e35e3e1734501a9,9572,3
9573:0:0,component-5c441d5cd5fa0949,9573,0
9574:0:0,component-91ec1bc351d5f7df,9574,4
9575:0:0,component-6c9e99b58cd602c9,9575,3
9576:0:0,component-eccc86ef0e51bbd5,9576,1
9577:0:0,component-fc7ce9d035f19465,9577,0
9578:0:0,component-7369e36a347df163,9578,4
9578:2:0,component-7369e36a347df163,9578,4
9579:0:0,component-d2c94bae30548cb1,9579,4
957:0:0,component-cd9090fe939d043b,957,1
957:0:1,component-cd9090fe939d043b,957,1
957:0:2,component-cd9090fe939d043b,957,1
957:2:0,component-cd9090fe939d043b,957,1
957:4:0,component-cd9090fe939d043b,957,1
9580:0:0,component-79428198db417bdd,9580,0
9581:0:0,component-8f782ad04cd1d017,9581,1
9582:0:0,component-52cbb88d97b7d7bb,9582,0
9583:0:0,component-895d4390632c27bf,9583,3
9584:0:0,component-0b5d0f5d0ca56f29,9584,4
9585:0:0,component-2bb0d37862537bae,9585,4
9585:2:0,component-2bb0d37862537bae,9585,4
9586:0:0,component-2e875dd45f5b2ab7,9586,4
9587:0:0,component-64b9f780775a4175,9587,0
